,generation,time,score
737,738.0,568.1908421516418,91705.0
738,739.0,568.9154341220856,91705.0
739,740.0,569.7869203090668,91705.0
740,741.0,570.5184979438782,91705.0
741,742.0,571.224091053009,91705.0
742,743.0,572.0106356143951,91705.0
743,744.0,572.8141851425171,91705.0
744,745.0,573.6117243766785,91705.0
745,746.0,574.255339384079,91630.0
746,747.0,575.0558760166168,91630.0
747,748.0,575.7914609909058,91630.0
748,749.0,576.6669459342957,91630.0
749,750.0,577.4714937210083,91630.0
750,751.0,578.2730166912079,91630.0
751,752.0,579.1475217342377,91630.0
752,753.0,580.1149668693542,91630.0
753,754.0,580.9914464950562,91630.0
754,755.0,581.795982837677,91630.0
755,756.0,582.6015169620514,91630.0
756,757.0,583.1671893596649,91630.0
757,758.0,584.038685798645,91555.0
758,759.0,584.6843338012695,91555.0
759,760.0,585.2680103778839,91555.0
760,761.0,586.0725312232971,91555.0
761,762.0,586.796115398407,91555.0
762,763.0,587.5447361469269,91555.0
763,764.0,588.361264705658,91555.0
764,765.0,589.3217091560364,91555.0
765,766.0,590.0392949581146,91555.0
766,767.0,590.7528831958771,91555.0
767,768.0,591.4065153598785,91555.0
768,769.0,592.2870297431946,91555.0
769,770.0,593.0885784626007,91555.0
770,771.0,593.8960981369019,91555.0
771,772.0,594.6896533966064,91555.0
772,773.0,595.569141626358,91555.0
773,774.0,596.4506363868713,91555.0
774,775.0,597.320130109787,91555.0
775,776.0,598.1236562728882,91555.0
776,777.0,599.0841109752655,91555.0
777,778.0,600.0435492992401,91555.0
778,779.0,600.868070602417,91555.0
779,780.0,601.7465629577637,91555.0
780,781.0,602.4881336688995,91480.0
781,782.0,603.3676257133484,91480.0
782,783.0,604.2571225166321,91480.0
783,784.0,604.8957538604736,91480.0
784,785.0,605.7612566947937,91480.0
785,786.0,606.5657937526703,91480.0
786,787.0,607.289361000061,91480.0
787,788.0,608.0879089832306,91480.0
788,789.0,608.9034411907196,91480.0
789,790.0,609.6909861564636,91480.0
790,791.0,610.4145538806915,91480.0
791,792.0,611.2130925655365,91480.0
792,793.0,612.15855884552,91480.0
793,794.0,612.9510905742645,91480.0
794,795.0,613.6766691207886,91480.0
795,796.0,614.6311278343201,91480.0
796,797.0,615.4316945075989,91480.0
797,798.0,616.3911492824554,91480.0
798,799.0,617.1157341003418,91480.0
799,800.0,617.9302508831024,91480.0
800,801.0,618.8027472496033,91480.0
801,802.0,619.6992282867432,91480.0
802,803.0,620.3378596305847,91480.0
803,804.0,621.1433939933777,91480.0
804,805.0,621.7960269451141,91480.0
805,806.0,622.7055103778839,91480.0
806,807.0,623.4690592288971,91480.0
807,808.0,624.1396734714508,91480.0
808,809.0,625.0581426620483,91480.0
809,810.0,625.7557394504547,91480.0
810,811.0,626.4543478488922,91480.0
811,812.0,627.3648087978363,91480.0
812,813.0,628.3002817630768,91405.0
813,814.0,628.9858727455139,91405.0
814,815.0,629.9942886829376,91405.0
815,816.0,630.889791727066,91405.0
816,817.0,631.6263654232025,91405.0
817,818.0,632.5718097686768,91405.0
818,819.0,633.4413073062897,91405.0
819,820.0,634.2478406429291,91405.0
820,821.0,635.0433824062347,91405.0
821,822.0,638.7221748828888,91405.0
822,823.0,639.6046516895294,91405.0
823,824.0,640.398206949234,91405.0
824,825.0,640.8899240493774,91405.0
825,826.0,641.756418466568,91405.0
826,827.0,642.5519585609436,91405.0
827,828.0,643.510395526886,91405.0
828,829.0,644.3948850631714,91405.0
829,830.0,645.2773742675781,91405.0
830,831.0,646.0049719810486,91405.0
831,832.0,646.9187223911285,91405.0
832,833.0,647.6522989273071,91405.0
833,834.0,648.6217288970947,91405.0
834,835.0,649.4132816791534,91405.0
835,836.0,650.1378540992737,91405.0
836,837.0,650.7774980068207,91405.0
837,838.0,651.7099542617798,91405.0
838,839.0,652.2876238822937,91405.0
839,840.0,652.9312484264374,91405.0
840,841.0,653.7387824058533,91330.0
841,842.0,654.4613547325134,91330.0
842,843.0,655.4108061790466,91330.0
843,844.0,656.2123439311981,91330.0
844,845.0,657.0918343067169,91330.0
845,846.0,657.9583342075348,91330.0
846,847.0,658.7618703842163,91330.0
847,848.0,659.5674047470093,91330.0
848,849.0,660.3669602870941,91330.0
849,850.0,661.1654815673828,91330.0
850,851.0,661.9070527553558,91330.0
851,852.0,662.6945984363556,91330.0
852,853.0,663.3382256031036,91330.0
853,854.0,664.069812297821,91330.0
854,855.0,664.8603565692902,91330.0
855,856.0,665.6469016075134,91330.0
856,857.0,666.372472524643,91330.0
857,858.0,667.0930669307709,91330.0
858,859.0,667.9405763149261,91330.0
859,860.0,668.9689724445343,91330.0
860,861.0,669.7695586681366,91330.0
861,862.0,670.5810716152191,91330.0
862,863.0,671.2326951026917,91330.0
863,864.0,672.1141850948334,91330.0
864,865.0,672.8547582626343,91330.0
865,866.0,673.7372481822968,91330.0
866,867.0,674.4108588695526,91330.0
867,868.0,675.2093968391418,91330.0
868,869.0,676.1378602981567,91330.0
869,870.0,676.8714365959167,91330.0
870,871.0,677.6819705963135,91330.0
871,872.0,678.578450679779,91330.0
872,873.0,679.381986618042,91330.0
873,874.0,680.2564804553986,91330.0
874,875.0,681.1379728317261,91330.0
875,876.0,681.8705501556396,91330.0
876,877.0,682.5141773223877,91330.0
877,878.0,683.3956685066223,91330.0
878,879.0,684.2661654949188,91330.0
879,880.0,684.993745803833,91330.0
880,881.0,685.9581866264343,91330.0
881,882.0,686.6967618465424,91330.0
882,883.0,687.5092902183533,91330.0
883,884.0,688.3927795886993,91330.0
884,885.0,689.2932596206665,91330.0
885,886.0,690.1717658042908,91330.0
886,887.0,691.1661775112152,91330.0
887,888.0,691.8947565555573,91330.0
888,889.0,692.8552117347717,91330.0
889,890.0,693.6727297306061,91255.0
890,891.0,694.4822626113892,91255.0
891,892.0,695.1378848552704,91255.0
892,893.0,695.9494149684906,91255.0
893,894.0,696.7599551677704,91255.0
894,895.0,697.4735333919525,91255.0
895,896.0,698.2750701904297,91255.0
896,897.0,699.0086498260498,91255.0
897,898.0,699.8651511669159,91255.0
898,899.0,700.5947296619415,91255.0
899,900.0,701.3213248252869,91255.0
900,901.0,702.1168513298035,91255.0
901,902.0,703.030323266983,91255.0
902,903.0,703.6829469203949,91255.0
903,904.0,704.4215273857117,91255.0
904,905.0,705.235057592392,91255.0
905,906.0,705.9636518955231,91255.0
906,907.0,706.7681851387024,91255.0
907,908.0,707.6406676769257,91255.0
908,909.0,708.4432036876678,91255.0
909,910.0,709.2477405071259,91255.0
910,911.0,709.9643247127533,91255.0
911,912.0,710.8388197422028,91255.0
912,913.0,711.648362159729,91255.0
913,914.0,712.3029870986938,91255.0
914,915.0,712.9546158313751,91255.0
915,916.0,713.616215467453,91255.0
916,917.0,714.417751789093,91255.0
917,918.0,715.2622656822205,91255.0
918,919.0,716.0867972373962,91255.0
919,920.0,716.7644054889679,91255.0
920,921.0,717.7818160057068,91255.0
921,922.0,718.6163341999054,91255.0
922,923.0,719.5487957000732,91180.0
923,924.0,720.3973059654236,91180.0
924,925.0,721.2528121471405,91180.0
925,926.0,722.2482361793518,91180.0
926,927.0,722.8498892784119,91180.0
927,928.0,723.7683568000793,91180.0
928,929.0,724.4019906520844,91180.0
929,930.0,725.2095248699188,91180.0
930,931.0,725.9500966072083,91180.0
931,932.0,726.6137137413025,91180.0
932,933.0,727.6651062965393,91180.0
933,934.0,728.4096772670746,91180.0
934,935.0,729.2562005519867,91180.0
935,936.0,730.0187454223633,91180.0
936,937.0,730.8512785434723,91180.0
937,938.0,731.8416936397552,91180.0
938,939.0,732.6832058429718,91180.0
939,940.0,733.5047330856323,91180.0
940,941.0,734.5451319217682,91180.0
941,942.0,735.2967000007629,91180.0
942,943.0,736.2261695861816,91180.0
943,944.0,737.0626773834229,91180.0
944,945.0,737.9121854305267,91180.0
945,946.0,738.6737463474274,91105.0
946,947.0,739.6811788082123,91105.0
947,948.0,740.5606715679169,91105.0
948,949.0,741.5381054878235,91105.0
949,950.0,742.4335963726044,91105.0
950,951.0,743.2980964183807,91105.0
951,952.0,743.9447226524353,91105.0
952,953.0,744.7392632961273,91105.0
953,954.0,745.6167645454407,91105.0
954,955.0,746.4192931652069,91105.0
955,956.0,747.2947888374329,91105.0
956,957.0,748.1772770881653,91105.0
957,958.0,749.0537705421448,91105.0
958,959.0,749.6254544258118,91105.0
959,960.0,750.4399697780609,91105.0
960,961.0,751.3224787712097,91105.0
961,962.0,752.2299559116364,91105.0
962,963.0,753.0524787902832,91105.0
963,964.0,753.7830669879913,91105.0
964,965.0,754.6635477542877,91105.0
965,966.0,755.6319887638092,91105.0
966,967.0,756.5864510536194,91105.0
967,968.0,757.2210927009583,91105.0
968,969.0,758.0965864658356,91105.0
969,970.0,758.9231078624725,91105.0
970,971.0,759.7296440601349,91105.0
971,972.0,760.6121325492859,91105.0
972,973.0,761.5036177635193,91105.0
973,974.0,762.310152053833,91105.0
974,975.0,763.119683265686,91105.0
975,976.0,763.8372690677643,91105.0
976,977.0,764.672022819519,91030.0
977,978.0,765.4775676727295,91030.0
978,979.0,766.3670539855957,91030.0
979,980.0,767.0996367931366,91030.0
980,981.0,767.974133014679,91030.0
981,982.0,768.8965983390808,91030.0
982,983.0,769.6521639823914,91030.0
983,984.0,770.4556975364685,91030.0
984,985.0,771.3002090454102,91030.0
985,986.0,772.1777036190033,91030.0
986,987.0,772.9962427616119,91030.0
987,988.0,773.9626715183258,91030.0
988,989.0,774.8621654510498,91030.0
989,990.0,775.6606910228729,91030.0
990,991.0,776.2953236103058,91030.0
991,992.0,777.0398952960968,91030.0
992,993.0,777.9223833084106,90955.0
993,994.0,778.8068721294403,90955.0
994,995.0,779.7753140926361,90955.0
995,996.0,780.5068895816803,90955.0
996,997.0,781.390379190445,90955.0
997,998.0,782.041003704071,90955.0
998,999.0,782.9234929084778,90955.0
999,1000.0,783.6510734558105,90955.0
